platform,title,text,rating,author,date,url,scraped_at,metadata
app_store,Crush ice,"Should not have ran ICE adds, what trash person allows that !?!",1,Nomegusta123,2026-06-18T20:15:37-07:00,14199765988,2026-06-20T10:20:58.939737+00:00,{'review_id': '14199765988'}
app_store,Plays same songs over and over,App won’t stop playing the same songs over and over within your playlist.,1,Angel Gamon,2026-06-18T20:15:37-07:00,14199766002,2026-06-20T10:20:58.939741+00:00,{'review_id': '14199766002'}
app_store,Can't even listen to the music anymore,I don't have spotify premium and now I can't listen to any songs at all. Like what's the point anymore genuinely? I get that spotify is a company and they need to make money but I feel like they've gone too far. Now I literally can't even listen to anything anymore without spotify premium. What's the point if I can't even use it AT ALL?,2,oogaboogathebird,2026-06-18T20:14:43-07:00,14199763825,2026-06-20T10:20:58.939746+00:00,{'review_id': '14199763825'}
app_store,Spotfiy,I love the app it’s so good I’m using it all the time,5,Gvgg go,2026-06-18T20:01:00-07:00,14199730250,2026-06-20T10:20:58.939751+00:00,{'review_id': '14199730250'}
app_store,Best listening app,Only app I have used for music and podcasts for over 15 years now.,5,Spicolli805,2026-06-18T19:57:45-07:00,14199721893,2026-06-20T10:20:58.939755+00:00,{'review_id': '14199721893'}
app_store,.,"The only thing is the shuffle!!!Omg
 so terrible",5,iccyjasmine,2026-06-18T19:54:28-07:00,14199713680,2026-06-20T10:20:58.939760+00:00,{'review_id': '14199713680'}
app_store,Spotify,"It’s good if your paying 800$ a month (exaggeration). Money is tight right now and so we had to cancel paying for spotify and it turned into the worst app possible. everything is on “ shuffle” but it doesn’t even play the songs from the playlist you pick, it gives you “suggested” songs that are completely different. The ads are after EVERY song, and there’s two..Spotify if you see this, please change whatever you’re doing or lower prices. other then that i love the app a lot more then any other music apps.",2,please work out your problems,2026-06-18T19:45:32-07:00,14199691787,2026-06-20T10:20:58.939767+00:00,{'review_id': '14199691787'}
app_store,Not worth it anymore,Software is actively getting worse.,1,hdgwiwk,2026-06-18T19:44:30-07:00,14199689150,2026-06-20T10:20:58.939772+00:00,{'review_id': '14199689150'}
app_store,Spotify advertised ICE,No self respecting company should support this hatred,1,JessMG15,2026-06-18T19:35:07-07:00,14199665724,2026-06-20T10:20:58.939777+00:00,{'review_id': '14199665724'}
app_store,Duo,Duo is really hard to get going,1,Bravo Niner,2026-06-18T19:28:35-07:00,14199649063,2026-06-20T10:20:58.939782+00:00,{'review_id': '14199649063'}
app_store,Da best,Beeesssssssttt app ever I love Spotify,5,Ads game full of ads,2026-06-18T19:28:19-07:00,14199648424,2026-06-20T10:21:00.023407+00:00,{'review_id': '14199648424'}
app_store,Great music listening experience,"Genuinely how I get through my day, thank you Spotify",5,Mysteryyyyyoooo,2026-06-18T19:26:32-07:00,14199643846,2026-06-20T10:21:00.023425+00:00,{'review_id': '14199643846'}
app_store,Amazing!,I absolutely love this app!,5,Just-a-guy-lol,2026-06-18T19:24:26-07:00,14199638599,2026-06-20T10:21:00.023432+00:00,{'review_id': '14199638599'}
app_store,What’s going on,Ever time I want to search up a song it says there’s nothing I JUST WANT TO LISTEN TO A NEW SONG and plus the app is extremely laggy now ands I don’t know what’s happening,3,I make rewiews guy,2026-06-18T19:20:57-07:00,14199629723,2026-06-20T10:21:00.023438+00:00,{'review_id': '14199629723'}
app_store,שיר טוב,זה טוב,5,זה כף לישמע,2026-06-18T19:14:06-07:00,14199611894,2026-06-20T10:21:00.023444+00:00,{'review_id': '14199611894'}
app_store,#1 out of all,"Got everything you need and still growing, new things keep being added to make this app better and I’ve tried other apps and I’ve stuck here",5,"Jason, p",2026-06-18T19:12:51-07:00,14199608773,2026-06-20T10:21:00.023451+00:00,{'review_id': '14199608773'}
app_store,Love,I love how Spotify has all my favorite music especially forever13 it is such a good song I also love how Spotify find songs that are just like songs I like,5,Norah 🥒,2026-06-18T19:12:50-07:00,14199608736,2026-06-20T10:21:00.023456+00:00,{'review_id': '14199608736'}
app_store,Pls limit them,There are a lot like a LOT of ads that pop up one time I got 5 or 4 ads on something please limit thm,4,Maddest of the mads,2026-06-18T19:01:59-07:00,14199580464,2026-06-20T10:21:00.023462+00:00,{'review_id': '14199580464'}
app_store,Music,One of the best places to listen to music,5,ArealLizard,2026-06-18T18:59:15-07:00,14199573307,2026-06-20T10:21:00.023468+00:00,{'review_id': '14199573307'}
app_store,It’s great,"I love Spotify, it’s usually my go to music app. I can’t afford Premium, so I’ve always stuck with the free version, and honestly I was fine with that. But lately it’s been driving me crazy. I’ll play one of my playlists, and after one or two songs it switches to recommended tracks. When I try to go back to my playlist, it won’t let me and just keeps reminding me to buy Premium if I want to listen to what I actually picked. Anyways I still do think highly of the app and would like to recommend to others but at the moment I hesitate to",4,Anonymous_4 now,2026-06-18T18:56:47-07:00,14199566821,2026-06-20T10:21:00.023510+00:00,{'review_id': '14199566821'}
app_store,Diversity,The shuffle play has been elite since day UNO. No shade at l🍎 music. Spotify is superior,5,Thatguyy4,2026-06-18T18:55:11-07:00,14199562524,2026-06-20T10:21:00.023517+00:00,{'review_id': '14199562524'}
app_store,My exp,"I love they there’s not really any ads,I wish you could export music to other apps like Pinterest and CapCut",5,Bugzzzandkandi,2026-06-18T18:51:55-07:00,14199553878,2026-06-20T10:21:00.023523+00:00,{'review_id': '14199553878'}
app_store,What happened to Crossfade,I will give it five stars because it’s honestly pretty good but I try to look for Crossfade and it wasn’t there. What’s going on Spotify why can’t i make my cool transitions anymore?,5,dtiqhf,2026-06-18T18:42:35-07:00,14199529482,2026-06-20T10:21:00.023529+00:00,{'review_id': '14199529482'}
app_store,★★★☆☆,沢山の曲を聴く事ができる事とmusic video が見れる,3,( ✌︎'ω')✌︎ʕ•ᴥ•ʔ,2026-06-18T18:40:42-07:00,14199524532,2026-06-20T10:21:00.023535+00:00,{'review_id': '14199524532'}
app_store,Music da bomb,My music be so good and loud just like I like it,5,Triniti Da Goat🐐,2026-06-18T18:37:14-07:00,14199515372,2026-06-20T10:21:00.023544+00:00,{'review_id': '14199515372'}
