platform,title,text,rating,author,date,url,scraped_at,metadata
play_store,,👍👍,5,Mamun Borah,2026-06-19 15:54:36,,2026-06-20T12:25:27.878271+00:00,"{'review_id': '64076167-5ed0-4876-a664-9bbdd963bcd8', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,no one star break and ads,4,Suran Sampang,2026-06-19 15:54:12,,2026-06-20T12:25:27.878274+00:00,"{'review_id': '1d66cf12-e87d-43f0-ac72-464a366b0749', 'thumbs_up': 0, 'app_version': '9.1.50.1906'}"
play_store,,Excellent,5,Shourov Reberio,2026-06-19 15:52:42,,2026-06-20T12:25:27.878277+00:00,"{'review_id': '7b93e24f-4b7f-4e05-bcea-223e63304217', 'thumbs_up': 0, 'app_version': '9.1.56.574'}"
play_store,,I love 💕 the app,5,Ntshlelele Elizabeth,2026-06-19 15:45:07,,2026-06-20T12:25:27.878280+00:00,"{'review_id': '8904c06f-ea7c-4ec1-9f0f-19019cf78790', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,excellent 👍,5,Raj Upadhyay,2026-06-19 15:40:47,,2026-06-20T12:25:27.878319+00:00,"{'review_id': '547f98fd-a7de-4a6d-b0fc-439632fb3112', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,Just feel it,5,Kassi Paru,2026-06-19 15:39:51,,2026-06-20T12:25:27.878323+00:00,"{'review_id': 'dda9f2a3-92ed-4c8f-b3b6-7816587ea0e9', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,used Spotify daily for over 10 years now. couldn't live without it,5,Dylan Jones,2026-06-19 15:38:08,,2026-06-20T12:25:27.878326+00:00,"{'review_id': '98aef4d2-52b9-4610-b6ee-7e8d7cee3351', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,"please remove your ads ... it's all over all platforms it's annoying...we know, we get it , we have Spotify in our phone ...it's too much",2,Joshua Gangte,2026-06-19 15:37:45,,2026-06-20T12:25:27.878329+00:00,"{'review_id': '651ef798-9c6a-4e66-a7ae-86fc4bc36b2e', 'thumbs_up': 1, 'app_version': None}"
play_store,,awesome,5,John Mutugi,2026-06-19 15:36:04,,2026-06-20T12:25:27.878332+00:00,"{'review_id': 'f99e06e4-daf2-4a62-a2e3-ea813b1b4d3d', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,"Spotify ialah aplikasi penstriman muzik yang mudah digunakan, mempunyai koleksi lagu yang besar dan cadangan muzik yang baik. Ia sesuai untuk pengguna yang gemar mendengar muzik setiap hari, tetapi versi percuma mengandungi iklan.",3,eyqa zulkefli,2026-06-19 15:34:25,,2026-06-20T12:25:27.878336+00:00,"{'review_id': 'd4f92f04-e9c7-441b-914f-69d69374710c', 'thumbs_up': 0, 'app_version': None}"
play_store,,not download,1,Anandra Dutta,2026-06-19 15:32:56,,2026-06-20T12:25:27.878339+00:00,"{'review_id': '211e8b3b-7a79-4cd3-a15e-ad26f610dfc7', 'thumbs_up': 0, 'app_version': None}"
play_store,,THE BEST SONG APP EVERRRRRRRR😍😍😍😍,5,Nikita Sk,2026-06-19 15:31:12,,2026-06-20T12:25:27.878342+00:00,"{'review_id': '73e92235-7817-461b-b4ef-0ac0b61c2923', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,nice 👍🏻🙏🏻❤️❤️,5,Mithlesh Meena,2026-06-19 15:27:11,,2026-06-20T12:25:27.878345+00:00,"{'review_id': 'c51343d4-8d3c-4b5d-a3b8-cf546caaed9e', 'thumbs_up': 0, 'app_version': '9.1.52.1394'}"
play_store,,terrible widget experience in android,3,Xuan Triet Nguyen,2026-06-19 15:22:49,,2026-06-20T12:25:27.878348+00:00,"{'review_id': 'a5ac69a8-3c4b-4fe4-a29c-160a832a58aa', 'thumbs_up': 1, 'app_version': '8.6.66.1238'}"
play_store,,superb app with lossless quality sounds phenomenal,5,Mark T,2026-06-19 15:20:46,,2026-06-20T12:25:27.878351+00:00,"{'review_id': 'f301d602-b667-456f-b3d3-79d49408ac84', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,too much ads ik premium is good but without it a lot of ads come after every 2 min song a five minutes couple of ads is needed to be listened 😕😕,3,Riddhi Varshney,2026-06-19 15:19:25,,2026-06-20T12:25:27.878354+00:00,"{'review_id': 'dbaf563b-7117-43bc-b310-bfea5c77407e', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,"If I am listening to a podcast series and I am on episode 38, when that finishes I want to listen to episode 39. Why do you play the most recent one? Or sometimes a totally different and unrelated podcast series? Why is it impossible to find things easily on Android Auto?",1,Dai Williams,2026-06-19 15:19:25,,2026-06-20T12:25:27.878357+00:00,"{'review_id': '080d8355-476e-4419-94ed-f18210ec9906', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,too many ads,1,Siddhnath Jadhav,2026-06-19 15:16:09,,2026-06-20T12:25:27.878360+00:00,"{'review_id': '148c80a8-509f-4146-b382-e1e485ecca1f', 'thumbs_up': 0, 'app_version': None}"
play_store,,"such a money hungry app, can't even do anything.",1,Ridhisha Singh,2026-06-19 15:14:06,,2026-06-20T12:25:27.878363+00:00,"{'review_id': '9e17279c-1876-4e38-b109-7314e01f38c3', 'thumbs_up': 0, 'app_version': '9.1.58.1567'}"
play_store,,"The app is completely unusable without premium. It feels like Spotify is getting greedier by the day, essentially forcing users to purchase premium by restricting the most basic features. I'm tempted to pay to unlock premium features but that'd mean supporting their monopoly.",4,Kiel Tayag,2026-06-19 15:14:05,,2026-06-20T12:25:27.878366+00:00,"{'review_id': '7e11f505-58c1-4a53-8fb4-ef1585fff632', 'thumbs_up': 1, 'app_version': '9.1.58.1567'}"
